date,gross_pnl,cost,pnl,turnover
2016-12-30,-0.06541614755329873,0.0009999999999999998,-0.06641614755329873,0.9999999999999999
2017-01-31,-0.038008226951516566,0.0006666666666666666,-0.038674893618183236,0.6666666666666666
2017-02-28,-0.01332948280746676,0.0013333333333333335,-0.014662816140800094,1.3333333333333335
2017-03-31,-0.01228673265629082,0.0006666666666666666,-0.012953399322957486,0.6666666666666666
2017-04-28,0.05477455219393927,0.0006666666666666666,0.0541078855272726,0.6666666666666666
2017-05-31,0.004626717636382693,0.0009999999999999998,0.003626717636382693,0.9999999999999999
2017-06-30,0.06666868331537602,0.0006666666666666666,0.06600201664870936,0.6666666666666666
2017-07-31,0.035879068115296876,0.0013333333333333333,0.034545734781963544,1.3333333333333333
2017-08-31,0.004258047936515259,0.0009999999999999998,0.0032580479365152586,0.9999999999999999
2017-09-29,0.08744236985002665,0.0006666666666666666,0.08677570318335999,0.6666666666666666
2017-10-31,-0.01852065094049203,0.0013333333333333335,-0.019853984273825363,1.3333333333333335
2017-11-30,-0.0032045972834491773,0.0013333333333333333,-0.00453793061678251,1.3333333333333333
2017-12-29,0.1062013181925039,0.0006666666666666666,0.10553465152583724,0.6666666666666666
2018-01-31,0.029048701566310786,0.0009999999999999998,0.028048701566310785,0.9999999999999999
2018-02-28,-0.037484371928693735,0.0003333333333333333,-0.03781770526202707,0.3333333333333333
2018-03-29,0.022438488467534212,0.0009999999999999998,0.02143848846753421,0.9999999999999999
2018-04-30,0.07645108943960702,0.0003333333333333333,0.07611775610627368,0.3333333333333333
2018-05-31,-0.05495633988576075,0.0006666666666666666,-0.05562300655242742,0.6666666666666666
2018-06-29,-0.023809115076397897,0.0006666666666666666,-0.024475781743064563,0.6666666666666666
2018-07-31,0.08473463144755922,0.0009999999999999998,0.08373463144755922,0.9999999999999999
2018-08-31,0.00580926449518291,0.0013333333333333333,0.004475931161849577,1.3333333333333333
2018-09-28,-0.10668457346786,0.0006666666666666666,-0.10735124013452667,0.6666666666666666
2018-10-31,-0.002175446872292948,0.0013333333333333333,-0.003508780205626281,1.3333333333333333
2018-11-30,0.010762883626136978,0.0016666666666666666,0.009096216959470311,1.6666666666666665
2018-12-31,-0.029694584584976497,0.0013333333333333335,-0.03102791791830983,1.3333333333333335
2019-01-31,0.017484019814119012,0.0013333333333333333,0.01615068648078568,1.3333333333333333
2019-02-28,-0.02515360644589578,0.0009999999999999998,-0.02615360644589578,0.9999999999999999
2019-03-29,0.004508109796753828,0.0009999999999999998,0.0035081097967538276,0.9999999999999999
2019-04-30,0.07768009936346094,0.0013333333333333335,0.0763467660301276,1.3333333333333335
2019-05-31,-0.05616113761025768,0.0009999999999999998,-0.05716113761025768,0.9999999999999999
2019-06-28,0.011297278698415993,0.0006666666666666666,0.010630612031749326,0.6666666666666666
2019-07-31,0.05451348099794552,0.0009999999999999998,0.05351348099794552,0.9999999999999999
2019-08-30,-0.022509506550960696,0.0006666666666666666,-0.023176173217627362,0.6666666666666666
2019-09-30,-0.08363655804922678,0.0006666666666666666,-0.08430322471589344,0.6666666666666666
2019-10-31,-0.06214216562310238,0.002,-0.06414216562310238,2.0
2019-11-29,-0.011689561560760581,0.0013333333333333333,-0.013022894894093915,1.3333333333333333
2019-12-31,0.04530472687052444,0.0013333333333333333,0.04397139353719111,1.3333333333333333
2020-01-31,0.03833988441029244,0.0013333333333333333,0.037006551076959104,1.3333333333333333
2020-02-28,0.07408704263798799,0.0009999999999999998,0.07308704263798799,0.9999999999999999
2020-03-31,0.044458977141493,0.0003333333333333333,0.04412564380815967,0.3333333333333333
2020-04-30,0.00030877555218990736,0.0016666666666666668,-0.0013578911144767594,1.6666666666666667
2020-05-29,0.037934004854169326,0.0006666666666666666,0.037267338187502656,0.6666666666666666
2020-06-30,0.11877338631407802,0.0006666666666666666,0.11810671964741136,0.6666666666666666
2020-07-31,0.1271647303302443,0.0009999999999999998,0.1261647303302443,0.9999999999999999
2020-08-31,-0.0022959789080528683,0.0006666666666666666,-0.002962645574719535,0.6666666666666666
2020-09-30,-0.01967580621340687,0.0006666666666666666,-0.020342472880073535,0.6666666666666666
2020-10-30,-0.17641062800585644,0.0006666666666666666,-0.17707729467252312,0.6666666666666666
2020-11-30,-0.03877601608386411,0.0003333333333333333,-0.03910934941719744,0.3333333333333333
2020-12-31,0.024352824649716484,0.0006666666666666666,0.023686157983049818,0.6666666666666666
2021-01-29,-0.08033544266610002,0.001,-0.08133544266610002,1.0
2021-02-26,-0.08641175034056858,0.0003333333333333333,-0.08674508367390192,0.3333333333333333
2021-03-31,0.0431209053844852,0.002333333333333333,0.04078757205115187,2.333333333333333
2021-04-30,0.014723698004226593,0.0006666666666666666,0.014057031337559927,0.6666666666666666
2021-05-28,0.027487663367641354,0.001,0.026487663367641353,1.0
2021-06-30,-0.011060174742014891,0.0009999999999999998,-0.01206017474201489,0.9999999999999999
2021-07-30,0.047057300871390054,0.0006666666666666666,0.046390634204723384,0.6666666666666666
2021-08-31,-0.02730898053270229,0.0003333333333333333,-0.027642313866035623,0.3333333333333333
2021-09-30,0.02678436577296464,0.0009999999999999998,0.02578436577296464,0.9999999999999999
2021-10-29,0.0379140914528196,0.0006666666666666666,0.03724742478615293,0.6666666666666666
2021-11-30,-0.05716633384594426,0.0016666666666666668,-0.05883300051261092,1.6666666666666667
2021-12-31,-0.08118457410435827,0.0016666666666666668,-0.08285124077102493,1.6666666666666667
2022-01-31,-0.029566814245672583,0.0013333333333333333,-0.030900147579005915,1.3333333333333333
2022-02-28,0.06476094789572773,0.0013333333333333333,0.06342761456239439,1.3333333333333333
2022-03-31,-0.0011256532211471571,0.002,-0.003125653221147157,2.0
2022-04-29,-0.022962727715337618,0.0003333333333333333,-0.023296061048670953,0.3333333333333333
2022-05-31,0.0381262062270936,0.0016666666666666668,0.03645953956042693,1.6666666666666667
2022-06-30,-0.13472473608287308,0.0006666666666666666,-0.13539140274953976,0.6666666666666666
2022-07-29,0.034696374098870025,0.0003333333333333333,0.034363040765536694,0.3333333333333333
2022-08-31,0.09324523389367928,0.0009999999999999998,0.09224523389367928,0.9999999999999999
2022-09-30,0.001401302058873375,0.0006666666666666666,0.0007346353922067084,0.6666666666666666
2022-10-31,-0.07177303815384825,0.001,-0.07277303815384825,1.0
2022-11-30,0.04945488826092082,0.0016666666666666668,0.04778822159425416,1.6666666666666667
2022-12-30,-0.20547123964205616,0.0006666666666666666,-0.20613790630872283,0.6666666666666666
2023-01-31,-0.04123495738730083,0.0009999999999999998,-0.042234957387300834,0.9999999999999999
2023-02-28,-0.07032070939885951,0.0013333333333333333,-0.07165404273219285,1.3333333333333333
2023-03-31,0.005336092434260957,0.0016666666666666666,0.0036694257675942902,1.6666666666666665
2023-04-28,0.10988792443400666,0.0013333333333333333,0.10855459110067332,1.3333333333333333
2023-05-31,-0.030119398571313426,0.0003333333333333333,-0.03045273190464676,0.3333333333333333
2023-06-30,0.025736789417958594,0.0013333333333333333,0.024403456084625262,1.3333333333333333
2023-07-31,0.005107896531379309,0.0013333333333333333,0.003774563198045976,1.3333333333333333
2023-08-31,-0.037699760046489346,0.0006666666666666666,-0.038366426713156015,0.6666666666666666
2023-09-29,-0.08285639857011959,0.001,-0.08385639857011959,1.0
2023-10-31,0.07203285133953102,0.0013333333333333333,0.07069951800619768,1.3333333333333333
2023-11-30,-0.028148928955407267,0.0013333333333333333,-0.0294822622887406,1.3333333333333333
2023-12-29,0.07493922018165267,0.0006666666666666666,0.074272553514986,0.6666666666666666
2024-01-31,0.07259690805293863,0.0013333333333333333,0.07126357471960529,1.3333333333333333
2024-02-29,0.011066292119429309,0.0009999999999999998,0.01006629211942931,0.9999999999999999
2024-03-28,-0.07531577025438262,0.0006666666666666666,-0.07598243692104928,0.6666666666666666
2024-04-30,0.022792712171901368,0.0009999999999999998,0.021792712171901367,0.9999999999999999
2024-05-31,0.039100838358052406,0.0013333333333333333,0.037767505024719074,1.3333333333333333
2024-06-28,0.014752329499610691,0.0003333333333333333,0.014418996166277358,0.3333333333333333
2024-07-31,-0.037201105487292885,0.0009999999999999998,-0.038201105487292886,0.9999999999999999
2024-08-30,0.0009475406902916816,0.0009999999999999998,-5.245930970831816e-05,0.9999999999999999
2024-09-30,0.03724401574638936,0.0003333333333333333,0.03691068241305603,0.3333333333333333
2024-10-31,0.060924752835519604,0.0009999999999999998,0.0599247528355196,0.9999999999999999
2024-11-29,-0.032095332921224795,0.0009999999999999998,-0.033095332921224796,0.9999999999999999
2024-12-31,0.05349660963751943,0.001,0.052496609637519426,1.0
2025-01-31,-0.05738127293591979,0.0006666666666666666,-0.05804793960258646,0.6666666666666666
2025-02-28,-0.06511113223835123,0.0006666666666666666,-0.06577779890501789,0.6666666666666666
2025-03-31,0.0268839121182068,0.0016666666666666666,0.025217245451540134,1.6666666666666665
2025-04-30,-0.031522232883041845,0.0006666666666666666,-0.032188899549708515,0.6666666666666666
2025-05-30,-0.060414327699292086,0.0013333333333333335,-0.06174766103262542,1.3333333333333335
2025-06-30,-0.023032014677231653,0.0013333333333333335,-0.024365348010564985,1.3333333333333335
2025-07-31,-0.08800721869499584,0.0009999999999999998,-0.08900721869499584,0.9999999999999999
2025-08-29,0.007657295130634852,0.0013333333333333335,0.006323961797301518,1.3333333333333335
2025-09-30,-0.0015870265292278955,0.0013333333333333335,-0.002920359862561229,1.3333333333333335
2025-10-31,-0.030137235682108132,0.0009999999999999998,-0.031137235682108133,0.9999999999999999
2025-11-28,0.022706296037196882,0.0003333333333333333,0.022372962703863547,0.3333333333333333
2025-12-31,0.06448121161286807,0.0016666666666666668,0.06281454494620141,1.6666666666666667
2026-01-30,-0.03480746465732089,0.0009999999999999998,-0.03580746465732089,0.9999999999999999
2026-02-27,0.03502453652953715,0.0009999999999999998,0.03402453652953715,0.9999999999999999
2026-03-31,0.029544771424998312,0.0009999999999999998,0.02854477142499831,0.9999999999999999
2026-04-30,0.03162186707940066,0.0009999999999999998,0.030621867079400657,0.9999999999999999
2026-05-29,0.05727745807970229,0.0006666666666666666,0.05661079141303562,0.6666666666666666
2026-06-30,-0.08537642870582654,0.0013333333333333333,-0.08670976203915988,1.3333333333333333
2026-07-31,-0.07123485366630711,0.0009999999999999998,-0.07223485366630711,0.9999999999999999
2026-08-31,0.010354013963206657,0.0006666666666666666,0.009687347296539991,0.6666666666666666
